# seed: 1783859816468666200
# N: 155.000
# minAmplitude: 0.3895470010902611
# maxAmplitude: 0.975344215603168
# minSigma: 14.000058843979076
# maxSigma: 17.99999347355918
# minX0: 2794.5799378411184
# maxX0: 2808.820516381733
# minAlpha: 1.4560239066796752
# maxAlpha: 1.655957151344219
# chi2 amplitude sigma x0 alpha
1.8212293 0.7562272 15.7632026 2802.7606592 1.4882969
1.8217131 0.5682234 15.4760939 2801.5490784 1.5083254
1.8218137 0.5851089 14.6094976 2803.0003760 1.6468094
1.8228177 0.6492278 15.7048475 2798.5484100 1.5459704
1.8235131 0.5512331 16.6786430 2804.6731954 1.5275752
1.8237879 0.5931603 15.1509496 2800.3512153 1.5265599
1.8241862 0.5876492 14.9185377 2803.8160926 1.6421575
1.8251340 0.6529587 16.9709280 2799.1655102 1.5990273
1.8255247 0.5148946 16.6564856 2803.6986202 1.6495878
1.8260497 0.6903781 17.3280748 2798.4704893 1.4599084
1.8263953 0.6958509 14.7486118 2802.9518977 1.5296554
1.8268838 0.6754806 15.3581244 2799.1526858 1.6330387
1.8269483 0.6808042 15.1743765 2803.6587446 1.5230135
1.8277711 0.6563667 17.4582682 2798.3223610 1.5160906
1.8278434 0.6681554 17.3503863 2804.7995009 1.5237345
1.8282508 0.6175507 17.9377438 2800.6785899 1.6072952
1.8285543 0.7464377 15.5591834 2802.7995448 1.6200081
1.8287914 0.7544360 14.8088427 2802.9210280 1.6331034
1.8292453 0.6596197 16.6750850 2799.7166437 1.6253486
1.8297078 0.6088729 14.3531688 2803.2573358 1.5890611
1.8298963 0.5718001 17.6996112 2799.0103119 1.6103269
1.8300666 0.5536947 15.6257431 2804.5013023 1.5898382
1.8310655 0.5537794 16.2933475 2798.6303316 1.5861269
1.8316193 0.6065865 17.3768292 2804.8886552 1.6059119
1.8325555 0.6589084 17.1393573 2804.8268587 1.4845550
1.8335616 0.6235936 17.0303483 2797.9698920 1.5304178
1.8335879 0.4958447 17.2574065 2804.1150652 1.5681528
1.8340583 0.6362763 17.0466204 2798.7639591 1.5937516
1.8340771 0.7630000 14.4350974 2801.7248232 1.6390846
1.8345389 0.5998544 15.8504653 2798.4791526 1.5736749
1.8345492 0.7349531 16.7503752 2803.0031593 1.5426643
1.8350657 0.6722159 15.3430107 2800.8117449 1.4739298
1.8359116 0.6728866 14.0548281 2801.8576303 1.5665105
1.8359843 0.6340677 17.4817107 2801.7091669 1.6273833
1.8362618 0.7456155 14.8227458 2803.8607001 1.5636994
1.8370315 0.5126413 15.7594596 2803.2315887 1.6391061
1.8373780 0.4949267 16.3927671 2803.3627928 1.5752433
1.8396363 0.6905754 17.2418397 2802.1886848 1.5838465
1.8396819 0.7266502 15.3223937 2799.4354711 1.5201587
1.8404041 0.6769194 15.3924936 2799.8591315 1.4854231
1.8421584 0.6744212 16.5176589 2805.0102460 1.5756873
1.8423447 0.6450738 15.7518281 2803.3233272 1.4817055
1.8424639 0.6908531 15.8231554 2798.8144740 1.5912536
1.8426937 0.6771289 17.6516350 2799.4447544 1.5347870
1.8429844 0.6647930 17.5704074 2801.6332769 1.5916935
1.8436593 0.5762273 14.7508959 2803.4738975 1.5843197
1.8440077 0.5234495 17.2174302 2798.7374079 1.5271993
1.8451481 0.6217565 14.8166872 2799.2544365 1.6021859
1.8457030 0.7587555 14.5097126 2801.3413377 1.5356556
1.8463072 0.7130531 16.2496865 2800.6866177 1.6162685
1.8470042 0.7629544 15.3328353 2801.5392778 1.6189532
1.8473329 0.5451817 17.4154386 2799.7251401 1.6474770
1.8485346 0.7365470 14.2629960 2803.7782585 1.6006177
1.8492277 0.5618021 16.8576218 2799.0203451 1.6399760
1.8501467 0.7257745 14.0276935 2803.0788749 1.5794761
1.8502604 0.6724737 15.2334990 2803.9150585 1.5275343
1.8503081 0.7873534 14.5034079 2801.0944209 1.5544252
1.8515407 0.7370043 14.6939836 2800.0522017 1.6324670
1.8516950 0.5678823 16.4343791 2798.4475145 1.5386240
1.8530312 0.4805581 17.6388763 2801.5911572 1.6296786
1.8534534 0.7406066 16.0638545 2802.9556837 1.4672806
1.8537810 0.6393708 15.5579173 2804.6192365 1.5413974
1.8540994 0.7019157 15.2128342 2798.9431345 1.5763166
1.8541837 0.7146373 17.2698140 2801.0845535 1.5431831
1.8559832 0.6244763 15.9422805 2805.3576960 1.5818480
1.8560610 0.7148742 14.3565037 2803.0810257 1.5556118
1.8561277 0.6282565 14.5334375 2803.7966377 1.5791559
1.8566498 0.7407709 15.4280383 2802.4271349 1.4841092
1.8576783 0.4752813 17.4574554 2802.8845640 1.6056068
1.8586971 0.6893634 16.3294092 2803.8515448 1.6227132
1.8602190 0.6543510 16.7434769 2801.8224506 1.6503015
1.8603564 0.7677242 14.8882618 2803.4803205 1.6080155
1.8605533 0.6483537 15.1916048 2798.7674638 1.5916231
1.8606115 0.7730650 15.8580706 2801.1071420 1.4715087
1.8613806 0.7340612 17.0784160 2799.5458380 1.4707371
1.8620065 0.4865071 16.2239133 2801.1104807 1.5848106
1.8620279 0.5785123 14.4664245 2801.4631985 1.6522044
1.8631280 0.7237488 17.2898651 2802.3740152 1.5242755
1.8632845 0.5278401 16.0040348 2802.2758085 1.5136001
1.8638556 0.7249614 15.0626381 2804.1600426 1.6205652
1.8657133 0.6977916 15.8968871 2800.9755582 1.6503910
1.8660715 0.7368773 17.1529091 2802.4838410 1.5052175
1.8661209 0.5117043 16.7413275 2804.5023917 1.5881737
1.8668733 0.5521968 17.5356902 2798.3050238 1.4619691
1.8674272 0.5376451 14.9878263 2801.6634589 1.6538977
1.8675303 0.4746894 17.6529414 2801.0900256 1.6104141
1.8675398 0.5653235 16.6322533 2798.3378770 1.5335627
1.8678582 0.5530823 17.9427182 2799.4678900 1.6214557
1.8685919 0.6063266 15.9603178 2803.2431557 1.4773105
1.8700498 0.6726859 17.5584913 2801.4272183 1.5839619
1.8706432 0.6292016 16.4554960 2804.0717964 1.4672684
1.8707278 0.7002986 15.2504149 2800.8645524 1.4772073
1.8736849 0.5203224 17.8098138 2804.8515405 1.5886884
1.8737351 0.5232434 16.1344905 2799.3991460 1.5697513
1.8737996 0.7284561 16.7300259 2799.1320586 1.4860217
1.8743909 0.7516183 15.5449697 2803.8410733 1.5892919
1.8747368 0.4807114 17.7896777 2803.4235949 1.5361582
1.8748131 0.6939925 16.9505745 2800.3898993 1.5905620
1.8768874 0.5454984 15.9864294 2801.9819872 1.4923492
1.8777922 0.5531806 16.2722126 2803.1833671 1.4883325
1.8788023 0.6512734 17.9242659 2804.8129934 1.5091893
1.8789537 0.5569219 15.7370854 2800.6748703 1.5011404
1.8790787 0.6133234 17.4083527 2800.0892392 1.6342361
1.8795357 0.4721490 17.9959886 2803.0390816 1.5603509
1.8795744 0.7251264 15.7317999 2799.9078403 1.6156466
1.8796618 0.5540160 16.9154209 2798.2902287 1.5326466
1.8799879 0.5712271 16.8248237 2804.8977886 1.6349980
1.8812284 0.4810333 17.7548295 2800.0036164 1.5787494
1.8813849 0.5300313 15.3941466 2801.4673102 1.5502977
1.8814183 0.4987177 17.1544084 2799.7234980 1.5152457
1.8823336 0.5258704 16.2676899 2800.5111709 1.4995163
1.8825540 0.7654412 16.3587808 2800.2438088 1.4816503
1.8828764 0.5233589 17.9409550 2804.0732136 1.6272095
1.8836020 0.7650638 15.9109072 2803.1195861 1.5612856
1.8838798 0.5261873 16.7555522 2799.8530130 1.4778534
1.8841565 0.7852082 15.8480018 2801.7156318 1.5336705
1.8843992 0.7746244 15.0312358 2803.4859294 1.5605356
1.8845238 0.4886884 17.8633251 2799.9364354 1.4854342
1.8849730 0.7504951 16.2689637 2803.5207004 1.5246455
1.8849825 0.7880749 14.3078384 2802.7044632 1.5712026
1.8860787 0.7393611 14.8683767 2799.6265113 1.6112185
1.8865863 0.5159168 15.2567843 2801.5405329 1.5876942
1.8867350 0.7429613 16.3205795 2803.6575272 1.5469622
1.8870005 0.5870593 17.7749973 2802.0005505 1.6466858
1.8871454 0.5079575 15.4036580 2801.3263871 1.6329575
1.8874028 0.5852750 15.4601324 2799.8188248 1.5181527
1.8877957 0.7291603 16.4353132 2799.0433995 1.4938795
1.8888801 0.7227090 15.1172876 2799.4509926 1.5302442
1.8890372 0.6598263 15.6879167 2805.2335353 1.5929843
1.8903179 0.5510905 17.1541184 2805.3833487 1.5701991
1.8917091 0.6598032 16.1068300 2804.4156895 1.4984290
1.8921905 0.6474292 17.2314822 2804.3838823 1.6028061
1.8928030 0.6943981 17.1268439 2804.4750955 1.5233888
1.8928110 0.7142415 17.0066566 2798.9343884 1.4917910
1.8937128 0.6208907 16.0495514 2798.2333830 1.5758030
1.8938025 0.7335602 16.8549878 2799.8583067 1.5204152
1.8938871 0.7062700 15.4545806 2804.3447786 1.6248320
1.8946872 0.7111465 16.9577394 2798.7123846 1.4704743
1.8961363 0.7277290 15.4403476 2800.9800550 1.4645484
1.8966850 0.6732733 15.0858943 2802.3619796 1.4977320
1.8968304 0.5932742 14.9918537 2800.7148881 1.5302195
1.8972747 0.4748464 17.6166560 2800.3403552 1.5650399
1.8978710 0.4930443 15.8271675 2802.2475420 1.5918352
1.8988193 0.7551805 15.4550266 2802.2340540 1.6241601
1.8992559 0.6168189 16.7238136 2804.3723179 1.4670292
1.8996605 0.4829942 17.0654214 2800.6352302 1.6287043
1.8999702 0.7443233 16.9333414 2801.1604054 1.5221400
1.9000352 0.5262019 16.9683795 2803.7840382 1.4928370
1.9009128 0.5541468 17.4865035 2804.8701819 1.4892281
1.9012082 0.6506979 16.6239721 2803.4906484 1.6478358
1.9016923 0.5393588 16.7587520 2804.2183438 1.5075517
1.9031633 0.4867085 16.1638047 2802.7419797 1.5957861
1.9037715 0.5935008 15.7581535 2798.7711156 1.6364072
1.9040451 0.6074217 15.4892438 2800.9418574 1.4810760
1.9045809 0.7280900 16.8176004 2801.0399374 1.5639575
1.9045861 0.4861396 17.4454564 2803.4733343 1.6217227
1.9048087 0.7961464 15.0456163 2802.5701579 1.5488503
1.9049344 0.6366471 17.4850218 2803.7251401 1.6141138
1.9056092 0.6258604 17.8592040 2798.0899839 1.5219521
1.9056361 0.6543163 17.0514921 2804.6120668 1.4612816
1.9066488 0.5127705 17.2941276 2804.7904997 1.5742000
1.9067446 0.6688421 16.3797796 2804.5054970 1.4895600
1.9074550 0.6062635 17.5967740 2797.7653464 1.5098005
1.9078114 0.7215093 16.8677222 2803.5127233 1.5519554
1.9081956 0.6924249 16.9267075 2798.3824254 1.4577156
1.9091001 0.6053293 16.3506009 2798.6206765 1.4790299
1.9091491 0.5790740 16.9482442 2805.2078872 1.5196462
1.9092149 0.8035227 14.8786687 2802.4298662 1.5674751
1.9092895 0.7537390 15.6864202 2803.9207562 1.5508273
1.9094728 0.5410291 17.6113796 2805.3338647 1.5645784
1.9097196 0.7321511 15.6249942 2801.3495204 1.6381042
1.9112486 0.6915030 15.4993629 2803.9964878 1.6439156
1.9117184 0.7603908 15.5036564 2801.5901808 1.6171636
1.9118411 0.6848651 16.7385782 2801.4859006 1.6269773
1.9125128 0.7355278 17.6015019 2802.0645333 1.4632081
1.9134926 0.7003299 16.3520089 2804.3139653 1.5999296
1.9135242 0.7607113 14.7008705 2803.7201567 1.6118918
1.9138174 0.4830704 16.7726276 2800.5026470 1.6193283
1.9156458 0.5688124 15.0877406 2804.1940826 1.6249209
1.9162094 0.7138728 17.7478890 2801.5113205 1.5056532
1.9164044 0.8021137 14.5962235 2800.9785006 1.5800076
1.9169296 0.4879345 17.6334917 2800.1259616 1.4906944
1.9169509 0.4700894 17.7180208 2801.7447276 1.6098610
1.9178220 0.6482079 16.9542137 2805.3666949 1.5530386
1.9187950 0.7795639 15.4591098 2800.9448596 1.4935952
1.9203421 0.5962581 17.4591177 2799.5426553 1.6329624
1.9208067 0.5473980 17.7191037 2798.1680114 1.4654883
1.9216766 0.6147078 17.0618974 2805.1277876 1.4934571
1.9223360 0.4928916 17.7322595 2800.0730664 1.6226693
1.9228123 0.6289215 17.8126562 2797.6983252 1.4591607
1.9233242 0.7127893 15.2053025 2800.2307386 1.4877176
1.9236684 0.5692752 16.5991307 2805.4533437 1.5917968
1.9248419 0.7011116 15.3419606 2798.9015921 1.5440745
1.9251578 0.6102867 17.3583958 2798.6147933 1.5978810
1.9253905 0.6660189 15.8024294 2799.5669372 1.6532313
1.9258369 0.7224369 15.1265631 2799.0959680 1.5804546
1.9266521 0.7783463 14.9579760 2800.3006341 1.5951855
1.9266621 0.7097297 15.9057660 2801.9924998 1.6468578
1.9268244 0.6692529 17.4349385 2803.2183245 1.5928309
1.9278453 0.5039388 17.2632374 2804.4318426 1.5521218
1.9279676 0.6791327 17.5719195 2804.5600099 1.5106009
1.9284120 0.4805910 17.7915695 2803.7520342 1.5736953
1.9287222 0.7953117 15.3192491 2802.5023832 1.5457675
1.9295714 0.7100911 16.1796725 2800.5978708 1.6262760
1.9297626 0.6505339 14.8986503 2799.0614017 1.5774535
1.9314293 0.7460215 15.2882267 2803.5755164 1.6220387
1.9316185 0.7311203 15.6175117 2799.0569488 1.5361495
1.9322356 0.4766018 17.5891959 2800.3684408 1.5295327
1.9330559 0.6341257 16.4976393 2798.4150914 1.6042004
1.9337809 0.7355907 15.3254127 2802.7698464 1.6425680
1.9338335 0.7332037 15.3089582 2804.2036858 1.6126998
1.9340971 0.6966635 16.9283627 2802.8171012 1.6006018
1.9345041 0.6179731 17.5264881 2804.1128318 1.6208998
1.9347195 0.6650779 14.0020472 2800.6388180 1.5852369
1.9348994 0.6141895 17.5739342 2800.2385587 1.6305376
1.9352106 0.6826477 16.3311755 2803.7552431 1.6339772
1.9355804 0.6811658 15.3751223 2802.5775820 1.4803611
1.9360004 0.7595230 14.3152607 2800.2077159 1.6187097
1.9362373 0.5667917 15.4479116 2804.0520203 1.6525736
1.9372653 0.7026941 14.9657387 2799.0133122 1.5934450
1.9376333 0.6221798 14.1738263 2803.3878796 1.6196555
1.9379638 0.7737035 16.2597687 2801.3477444 1.5280813
1.9380664 0.7909881 14.8300768 2801.2320653 1.5313731
1.9390723 0.7146581 15.6824518 2799.2586581 1.6070830
1.9391584 0.5995193 17.4863574 2798.9626104 1.6138208
1.9400848 0.5061641 15.8366141 2800.6667172 1.5639254
1.9412065 0.6026845 16.5359470 2798.3247240 1.4848980
1.9418951 0.5415469 14.6765467 2801.3239814 1.6272863
1.9419007 0.5021327 16.6805584 2800.0825690 1.6479733
1.9419624 0.6492856 17.0057468 2805.3180111 1.5652400
1.9421496 0.7055154 16.7319154 2804.5410952 1.5423828
1.9424693 0.7500871 15.6957002 2800.4577730 1.6064236
1.9430005 0.6262023 15.5175390 2801.0177446 1.4687656
1.9436215 0.6755410 16.2980656 2798.4600109 1.4778021
1.9436885 0.6490177 17.6043545 2799.7942623 1.5905957
1.9452449 0.7464375 14.7395207 2799.5836142 1.5993506
1.9456143 0.5362984 16.5255902 2804.8843686 1.6221370
1.9459616 0.6363458 14.6288125 2801.6496720 1.5305599
1.9465831 0.5163033 17.5684509 2799.4784261 1.6317433
1.9471240 0.6193755 14.5090101 2801.5494936 1.5459349
1.9471528 0.6804658 16.8746027 2800.4672300 1.6160301
1.9476917 0.5793673 14.5572101 2800.2351740 1.6391004
1.9478080 0.6310397 16.8482054 2797.9938835 1.4745585
1.9478981 0.5630738 17.1983903 2798.2410512 1.5918200
1.9480062 0.7762203 15.5156386 2800.1327283 1.5152654
1.9482796 0.7497431 16.9859239 2802.5702124 1.4938578
1.9483097 0.5581840 17.1017543 2798.8150382 1.6318238
1.9484630 0.7382051 15.9675879 2799.2135838 1.4908095
1.9497627 0.7366421 14.0444240 2801.4651108 1.5592443
1.9505087 0.6162310 16.6214997 2805.5806065 1.5903420
1.9510801 0.5144817 16.8827526 2799.5857751 1.4963568
1.9515190 0.6780371 14.5817684 2799.8297929 1.5517065
1.9517866 0.5430552 17.7591071 2798.2273489 1.5656138
1.9531362 0.6015676 17.7927750 2803.3462806 1.6321768
1.9532111 0.7379683 16.6456680 2803.6977067 1.4930850
1.9532723 0.6748759 17.5573234 2802.4131179 1.5861103
1.9537434 0.4701035 17.3052021 2802.7039900 1.6032435
1.9541614 0.4812536 17.2368152 2803.4847239 1.5565832
1.9561177 0.5394678 15.8964394 2799.0474615 1.6097026
1.9563400 0.6580463 15.7030296 2803.3559199 1.4798135
1.9565949 0.6555304 14.0588372 2803.4680871 1.5979036
1.9566013 0.5988812 16.1674816 2798.7611277 1.4889344
1.9566540 0.5678966 17.9526116 2797.7263175 1.4727291
1.9568707 0.6626148 15.4103308 2802.5224500 1.4785187
1.9572385 0.5427825 17.9742649 2801.4167589 1.6557684
1.9577841 0.4861550 17.4062641 2803.8202595 1.6105230
1.9582731 0.5345975 17.4761971 2799.2350260 1.6353337
1.9582913 0.7101269 17.3597867 2803.9987711 1.4636255
1.9584342 0.4934368 16.2529539 2803.4587781 1.6214316
1.9594603 0.7846965 15.9892331 2800.9967023 1.5133367
1.9597273 0.6854008 15.4382826 2800.0091454 1.4717493
1.9605022 0.6668777 16.6326907 2798.5011399 1.5781238
1.9605619 0.7796245 14.0659812 2800.8843932 1.6197122
1.9606137 0.6448977 17.9941167 2799.0652380 1.5489550
1.9610024 0.7031587 14.7092421 2799.1883547 1.6031292
1.9616570 0.6440214 16.5669022 2798.4520691 1.6000099
1.9618579 0.5683055 16.3877390 2798.3515305 1.6027770
1.9619303 0.7008597 17.0308242 2801.7442248 1.5939246
1.9626112 0.5920158 14.5069187 2803.3404466 1.5831053
1.9627880 0.5234144 17.8032222 2804.0666944 1.6372898
1.9633838 0.5563473 15.4482965 2800.2066353 1.5309170
1.9639500 0.4923593 16.0918920 2802.3824983 1.6478982
1.9651021 0.5395270 15.2226874 2803.8036601 1.6253551
1.9686376 0.5487354 16.9804530 2805.2230258 1.5439074
1.9693344 0.7655714 14.2730417 2802.4937432 1.6374252
1.9704004 0.7129125 15.0461843 2801.8610355 1.4903854
1.9704492 0.7766683 15.9753793 2802.6872672 1.5457167
1.9707011 0.6489280 17.0975726 2805.3733156 1.5316903
1.9712263 0.6752265 14.3749701 2799.4923753 1.6065784
1.9738668 0.7138953 15.9985020 2800.2439614 1.6280403
1.9739603 0.7125538 17.4935703 2803.6720996 1.4980547
1.9739761 0.7587644 15.7813211 2799.5933588 1.5038185
1.9742688 0.6867791 16.8191476 2804.4996040 1.4737581
1.9748493 0.6089282 14.7412220 2803.7727202 1.5665312
1.9748877 0.4647650 17.4000179 2801.8103989 1.5732428
1.9750721 0.6344168 14.1646328 2800.1574253 1.6022540
1.9751572 0.5619678 15.0400245 2804.0493169 1.5944597
1.9754255 0.7279555 16.7257246 2799.4814298 1.5354231
1.9755854 0.7029402 17.6971818 2803.9922851 1.4610906
1.9756793 0.4819860 16.4320344 2801.4521918 1.5600252
1.9765125 0.6560056 16.1448588 2805.2892999 1.5478743
1.9772505 0.6589592 17.2983074 2805.1581702 1.5073316
1.9773996 0.7847287 14.1259900 2802.6624970 1.5730914
1.9781482 0.7508704 16.9135755 2801.6627748 1.5193729
1.9785217 0.5532913 15.0893861 2803.8470464 1.6333617
1.9786132 0.7004523 15.2075213 2804.2604166 1.5389130
1.9795673 0.6204503 17.9304165 2798.7749106 1.5698453
1.9795826 0.7208386 14.3055970 2799.6796847 1.6135351
1.9809998 0.5288814 15.8084772 2804.2093361 1.6315971
1.9818418 0.4912493 15.7454370 2801.3958222 1.6081155
1.9819556 0.6624966 17.1398563 2801.9982927 1.6292396
1.9840479 0.4691455 17.0765417 2801.2874645 1.6078821
1.9843191 0.6034010 15.5095563 2798.6454122 1.6239318
1.9845765 0.6265019 15.6428364 2799.9839329 1.4692348
1.9849184 0.6743456 16.9259302 2799.5729205 1.6031334
1.9855694 0.7991001 14.1966925 2801.3843488 1.6152613
1.9859145 0.6247782 17.4566217 2801.9625041 1.6432342
1.9866285 0.5237719 17.6130595 2798.5125863 1.5787724
1.9870696 0.7893082 15.1562657 2802.6019711 1.5992343
1.9876404 0.6964969 14.8698895 2799.2434583 1.5538687
1.9877983 0.5783002 17.7687478 2801.2382122 1.6543220
1.9879781 0.5913944 15.9529611 2799.1945633 1.4892452
1.9888052 0.7361658 14.1015849 2803.5745240 1.5866429
1.9888726 0.6633180 17.9643117 2804.7134986 1.5018363
1.9889237 0.7852111 14.4812600 2802.8412579 1.6212047
1.9890942 0.6710853 14.9459211 2804.4571014 1.5610518
1.9895940 0.6884016 14.4185182 2804.0960754 1.5805170
1.9914713 0.8012228 14.5278764 2802.3204288 1.5558218
1.9915488 0.7601759 15.9751441 2803.4665826 1.5100372
1.9918623 0.6404663 17.4682575 2805.0344027 1.5754484
1.9920926 0.7355650 15.1772048 2799.7577592 1.5069195
1.9924403 0.7931444 14.8987412 2801.8737222 1.5263034
1.9925508 0.7070156 16.8906424 2802.6187316 1.5955130
1.9925754 0.7580056 15.7548133 2799.5511104 1.5469487
1.9925927 0.7052822 15.4926024 2798.7248791 1.5768410
1.9927115 0.6771600 16.4853021 2800.9097666 1.6467347
1.9932594 0.7785777 15.7129763 2800.2893692 1.5480944
1.9932868 0.5286590 17.5802550 2804.4654347 1.6351115
1.9933523 0.6111999 14.9913398 2798.9820247 1.6153943
1.9943561 0.6742789 14.0482246 2802.4037246 1.5654139
1.9945997 0.7689181 16.6881430 2801.9139245 1.4873515
1.9948919 0.7055702 17.9274785 2802.4312388 1.5063515
1.9949926 0.6924749 16.9534635 2801.3084080 1.6093318
1.9951019 0.7346213 16.3205140 2803.9996311 1.5652268
1.9952974 0.5727784 15.4235070 2803.7854320 1.5405604
1.9958693 0.5790136 17.4695404 2797.7473255 1.4901223
1.9963759 0.6129987 14.1141053 2801.7494454 1.5803370
1.9965459 0.6983916 17.4357193 2799.0057465 1.5110958
1.9972225 0.5093733 16.6110631 2802.1028553 1.4905939
1.9975048 0.7141101 14.8673766 2800.9229418 1.5008739
1.9978356 0.6885852 15.2175098 2798.7380919 1.5964291
1.9979942 0.6901929 15.4779096 2799.3798983 1.4874825
1.9990304 0.5532745 16.1946083 2804.8474638 1.6366583
2.0007692 0.5632186 16.7908245 2798.3833191 1.6146587
2.0009155 0.5252823 16.3485933 2799.5059483 1.5208460
2.0010198 0.5664325 16.2835757 2798.4021930 1.6094292
2.0014045 0.6656557 16.7073220 2799.0580570 1.6082282
2.0015569 0.7486473 15.0406464 2802.3804996 1.5019097
2.0027477 0.7273313 16.8449983 2799.7565189 1.5413110
2.0034596 0.7880664 15.2157651 2802.7785347 1.5284278
2.0038840 0.5178353 17.5269102 2804.4537841 1.6314396
2.0039761 0.7023268 16.1128097 2804.8268075 1.5906924
2.0040204 0.5904899 14.9142975 2803.5904909 1.5574891
2.0051221 0.7398368 14.6620630 2801.9501113 1.5174413
2.0055506 0.6606124 15.1722624 2803.6187409 1.5180396
2.0057333 0.6320237 14.8856639 2804.5543891 1.6307930
2.0059581 0.6577422 14.8896686 2799.0897487 1.5659180
2.0066444 0.7433078 15.2534395 2802.2588402 1.4856345
2.0067741 0.4662923 17.8497139 2800.7950588 1.5776914
2.0069460 0.7198300 15.7380193 2804.7755847 1.5681663
2.0072393 0.5497005 16.6711847 2799.1296712 1.4711965
2.0078759 0.5646894 16.1056078 2801.7844033 1.4611177
2.0081610 0.6881919 14.8749842 2803.6725624 1.6543576
2.0088421 0.5029302 17.9380638 2800.0849261 1.6349957
2.0097242 0.7496718 16.6119639 2800.7210460 1.5471326
2.0102525 0.7182461 15.1473854 2799.2899827 1.6225237
2.0106210 0.6666431 17.2749548 2801.2764850 1.6168794
2.0114244 0.7287341 16.4987703 2799.0271178 1.5237979
2.0120931 0.5240711 15.1632007 2800.6950234 1.5906106
2.0139177 0.4901820 16.6158367 2799.8515126 1.5983345
2.0139698 0.6233498 17.0100096 2804.4608225 1.6363263
2.0152638 0.5049451 16.8520371 2802.0704990 1.4808929
2.0159975 0.7061939 14.0976848 2803.5485207 1.5814217
2.0162129 0.4896719 17.7390028 2799.6811503 1.6085707
2.0173336 0.5563578 15.2739512 2800.0664124 1.5484051
2.0173946 0.6683672 17.6708001 2804.4395005 1.5496564
2.0176701 0.6499422 17.0684875 2804.5381786 1.6127393
2.0186598 0.4845735 15.9473562 2801.4405469 1.6160998
2.0195398 0.8073352 14.9400440 2802.5448104 1.5680747
2.0199900 0.7738609 14.3935057 2800.3033168 1.6174822
2.0204089 0.6976396 15.8270671 2799.1189302 1.4689490
2.0215962 0.4792861 16.8718186 2801.5128896 1.5308276
2.0237803 0.5555202 16.2650671 2798.6854159 1.6321172
2.0238445 0.8057257 15.1988495 2801.3815919 1.5379584
2.0242286 0.5130889 16.6418101 2799.2261614 1.6268835
2.0255952 0.6298338 14.9050739 2804.6986347 1.5872437
2.0259712 0.5764854 17.0387657 2804.8451665 1.4854032
2.0266610 0.5048818 17.3653864 2799.2158630 1.4968473
2.0278477 0.7801605 14.1716389 2803.2622291 1.5851310
2.0279487 0.4817978 16.0719892 2801.5165202 1.6227868
2.0280892 0.4845528 16.7278253 2800.8306547 1.5337839
2.0284821 0.6647122 16.5943905 2798.0228080 1.5064828
2.0286324 0.4994222 16.0388272 2803.3627609 1.5740614
2.0289787 0.7085095 14.6950592 2799.1761409 1.5874943
2.0293386 0.5681077 14.9708712 2799.4978068 1.6117338
2.0294419 0.7937752 15.7696957 2802.0740793 1.5277513
2.0296700 0.4985579 17.7097892 2804.3468342 1.6128785
2.0300770 0.6868025 16.7880965 2801.2264517 1.6266927
2.0301138 0.6424547 17.5547743 2801.2454408 1.6238299
2.0308721 0.6919537 17.2554764 2804.5847865 1.4752018
2.0321254 0.7669484 16.2149062 2802.9265680 1.4823683
2.0321933 0.5734854 17.7349903 2805.0263521 1.4622489
2.0325936 0.7962641 14.7697211 2801.0769198 1.6091684
2.0326059 0.6336106 17.7482229 2802.3115568 1.6217493
2.0326710 0.6000240 14.3770301 2803.6064638 1.6233343
2.0333192 0.6095778 17.9027177 2798.3210542 1.5636984
2.0339236 0.5974802 15.4409958 2803.2012885 1.5086403
2.0351160 0.5513102 14.7205067 2802.3802844 1.6514483
2.0353458 0.7833461 15.2331756 2800.4952159 1.5916237
2.0355532 0.5945506 15.9764484 2798.2427549 1.5903891
2.0356580 0.7175953 14.3613887 2802.5260114 1.5402105
2.0364914 0.7584253 16.3906872 2799.5998700 1.4895156
2.0376442 0.5755859 15.2264499 2804.4772627 1.6335023
2.0380542 0.5365089 17.0505661 2805.3333470 1.5929375
2.0381321 0.5090602 15.4089423 2801.6918575 1.6524359
2.0387123 0.5162956 15.3722702 2802.4539905 1.6546613
2.0387224 0.6852112 16.7788356 2802.0208929 1.6311494
2.0392024 0.6826738 17.3140824 2800.4373354 1.5896126
2.0393724 0.5647838 14.3490818 2801.5002870 1.6352956
2.0394590 0.7044329 17.9025135 2802.7043498 1.5115329
2.0399042 0.5256982 16.7978209 2804.7273715 1.5431401
2.0408178 0.4678932 17.1501390 2801.0050157 1.5697998
2.0415745 0.5909349 17.2089867 2797.7339472 1.4958298
2.0417673 0.5999112 17.7121374 2798.0649896 1.5648788
2.0423675 0.7053287 15.6512491 2798.7191857 1.5214741
2.0424756 0.6942926 15.6355112 2798.6515359 1.5962770
2.0429196 0.7161637 17.3917481 2801.9757633 1.5466669
2.0432592 0.7019245 16.7085342 2798.6511653 1.5405797
2.0432622 0.7694052 15.1326733 2799.8511508 1.5295243
2.0440692 0.5785524 15.4583978 2804.0816912 1.5428810
2.0446428 0.6152156 15.3137660 2798.8194075 1.5571607
2.0462735 0.7090996 16.1097587 2804.5579031 1.6016684
2.0469578 0.6299414 15.9935093 2805.4618355 1.5645433
2.0475482 0.4819663 16.6596282 2800.5580535 1.5555995
2.0480100 0.5016335 16.2381692 2800.9117127 1.5271872
2.0487339 0.7644865 15.6066396 2802.1356164 1.4708440
