# seed: 1784055086560574239
# N: 155.000
# minAmplitude: 0.19294170643501568
# maxAmplitude: 0.3999961006444704
# minSigma: 17.639417991858277
# maxSigma: 19.99997739942267
# minX0: 2794.430233436969
# maxX0: 2813.1449767060876
# minAlpha: 1.4560060028808783
# maxAlpha: 1.6559824097062028
# chi2 amplitude sigma x0 alpha
23.7316272 0.3949037 19.0024105 2804.1381630 1.6007623
23.7341867 0.3274552 19.4161267 2802.4737573 1.5256790
23.7387761 0.2945251 19.8829562 2801.6177574 1.5836477
23.7388412 0.3181400 19.6954162 2806.5003449 1.4876594
23.7455253 0.3665309 19.2213776 2805.6031683 1.4968627
23.7479208 0.3197274 19.8320378 2807.2081989 1.4983487
23.7494591 0.3762665 19.2399082 2806.0574419 1.4742944
23.7518328 0.3693231 19.0664119 2804.2808501 1.4596381
23.7522784 0.3545580 19.1710452 2803.2068768 1.5248087
23.7528969 0.3897968 19.7464706 2808.3890561 1.5880491
23.7553517 0.3922857 19.0287638 2804.9825770 1.4911518
23.7670636 0.3663228 19.8578031 2799.2477427 1.5779292
23.7674400 0.3967982 19.8447475 2798.8279557 1.5472320
23.7692523 0.3484283 19.2602470 2804.3250676 1.6429797
23.7695080 0.3774273 19.8940412 2798.8143086 1.5163982
23.7799068 0.3182372 19.6267873 2801.2505620 1.4821370
23.7851673 0.3455429 19.4253950 2806.0080604 1.5910352
23.7863709 0.3338982 19.7070331 2800.7352857 1.6300335
23.7888421 0.3037890 19.6445017 2801.9577816 1.4684018
23.7893468 0.3813163 19.0143904 2803.3493842 1.5138652
23.7921038 0.3633783 19.9206807 2808.6032164 1.6505211
23.7933997 0.3066494 19.5623459 2804.3603392 1.5549057
23.7941524 0.3864715 19.1605053 2801.9784462 1.6201234
23.7949600 0.3905652 19.3655689 2800.6159481 1.5631879
23.7955142 0.3308488 19.6129080 2806.5518159 1.5534873
23.7976735 0.2864975 19.8283342 2804.8511455 1.5903948
23.7993895 0.3838182 19.1872036 2805.9647046 1.4872348
23.8020504 0.3883408 19.2396204 2801.1146804 1.5214439
23.8022433 0.2948539 19.7544234 2804.8747604 1.6377308
23.8034834 0.3078784 19.6429687 2805.4429404 1.5700433
23.8118222 0.3989459 19.3758290 2800.5188381 1.5932623
23.8130124 0.3443873 19.4703217 2806.3818894 1.5030814
23.8146602 0.3237519 19.4274596 2802.9673431 1.5787637
23.8153459 0.3034534 19.6066074 2803.7513646 1.6056259
23.8183358 0.3368261 19.8533812 2807.8817376 1.4684050
23.8190975 0.3732239 19.3251284 2806.4422281 1.5275388
23.8200035 0.2931291 19.6702852 2804.3240631 1.4953975
23.8203961 0.3122171 19.8661671 2800.3617715 1.4919995
23.8209589 0.3801587 19.7790267 2808.4037787 1.6178383
23.8227496 0.3229468 19.6491790 2806.4180600 1.5626196
23.8254783 0.3167748 19.9513169 2800.2205000 1.6093388
23.8269025 0.3402062 19.2513138 2803.6170987 1.5361316
23.8271433 0.3991728 19.0498950 2805.2838828 1.5799170
23.8301903 0.3759483 19.4384887 2806.9790497 1.6259772
23.8325550 0.3550412 19.3506348 2805.9236154 1.6095935
23.8445084 0.3280142 19.6701648 2806.7357807 1.5785845
23.8473308 0.3844311 19.8112688 2808.6020017 1.5441629
23.8534504 0.3962093 19.0054323 2802.7721813 1.5826016
23.8560313 0.3823687 19.7696148 2808.4537062 1.4646818
23.8582207 0.2951366 19.6988797 2804.9328433 1.5310592
23.8597579 0.2758860 19.8722233 2803.7288114 1.5119216
23.8602706 0.3909262 19.9451632 2798.4076891 1.4914243
23.8610761 0.3009883 19.6909116 2805.5602538 1.4995382
23.8611826 0.3264608 19.4764617 2801.6410346 1.4753449
23.8631124 0.3842812 19.4002422 2800.3097239 1.4856119
23.8657283 0.3554619 19.8644067 2799.1780684 1.5049346
23.8676453 0.3829029 19.1174079 2801.6711887 1.4583080
23.8690307 0.3101902 19.5350021 2803.5661201 1.6081100
23.8742529 0.3589950 19.7791555 2799.5884608 1.5775315
23.8766106 0.3470259 19.7209267 2800.2173321 1.6279942
23.8768026 0.3790464 19.1585508 2805.7500006 1.4739004
23.8779665 0.2978347 19.7618602 2805.7552417 1.5367618
23.8780036 0.3535246 19.6314936 2800.0995046 1.5236737
23.8786041 0.2986591 19.8051940 2806.0532466 1.5585030
23.8835649 0.3282131 19.6239108 2801.1697486 1.5972351
23.8841590 0.3823923 19.0803318 2802.6099072 1.6002510
23.8842149 0.3751526 19.9967994 2798.5508460 1.5473545
23.8843820 0.3877476 19.1422374 2801.8117218 1.5784334
23.8850963 0.2832148 19.9291757 2801.8542640 1.5409069
23.8863399 0.3479760 19.2071221 2802.8138594 1.5103506
23.8864296 0.3970305 19.3421400 2800.6031540 1.5808675
23.8876302 0.3996833 19.0865480 2801.6532619 1.5167364
23.8976891 0.3333278 19.7517089 2807.3759852 1.5327012
23.8992029 0.3731493 19.8374803 2798.8853549 1.4771242
23.9010560 0.3077276 19.7802589 2806.3535788 1.6190133
23.9030396 0.3299517 19.3819325 2805.1332031 1.5153763
23.9035731 0.3297126 19.7575189 2807.1996215 1.6259937
23.9048632 0.3553691 19.2177982 2805.2147001 1.5185548
23.9116471 0.3015212 19.6243352 2802.6357175 1.5381475
23.9147996 0.3616367 19.9633000 2798.8137627 1.5385149
23.9148053 0.2890831 19.9982208 2806.7339359 1.4754195
23.9174567 0.3496272 19.3378206 2805.9517038 1.4671775
23.9186050 0.3026273 19.5707406 2803.2629632 1.5334392
23.9276219 0.3718043 19.9032794 2808.7746420 1.5574797
23.9277258 0.3205548 19.5501116 2805.7598061 1.5677584
23.9298017 0.3361698 19.3010946 2803.9574749 1.6089279
23.9306714 0.3263206 19.5774303 2801.4006826 1.5791082
23.9324446 0.2960073 19.7989135 2801.8896632 1.5869318
23.9346730 0.2861576 19.8460501 2802.9078302 1.6475821
23.9348195 0.3763890 19.0571322 2804.1223186 1.6136825
23.9362273 0.2855357 19.8955413 2805.5466325 1.6091695
23.9364175 0.3967852 18.9685906 2803.6804088 1.6229984
23.9370145 0.3524378 19.2841846 2805.6141727 1.5293083
23.9429366 0.3712534 19.4180032 2800.5262445 1.5196038
23.9518471 0.3087577 19.9577671 2800.1919349 1.5384496
23.9532121 0.3928392 19.6865793 2808.3413646 1.4829018
23.9622007 0.3825952 19.1564674 2805.6741199 1.6249192
23.9623761 0.2955687 19.8638672 2801.6222744 1.6192762
23.9642807 0.3047411 19.8849167 2806.9784137 1.4973552
23.9644767 0.3422764 19.5566111 2800.5340145 1.4825421
23.9654376 0.3126052 19.7521780 2801.2596023 1.6233851
23.9666279 0.2867382 19.7545320 2803.5346317 1.5681128
23.9670905 0.2740877 19.8914826 2804.7861258 1.4585460
23.9671143 0.3261089 19.6982689 2801.0267922 1.6539058
23.9675711 0.3975352 19.2598525 2806.7466879 1.4702072
23.9682762 0.3225203 19.8619892 2807.4384337 1.6353034
23.9693144 0.3449144 19.3236610 2805.6515911 1.4987388
23.9710363 0.3423072 19.5655462 2800.9111407 1.6111211
23.9763102 0.3935782 19.1769659 2801.2996186 1.5539670
23.9796041 0.3724001 19.2492815 2805.9468994 1.6549112
23.9797580 0.3613610 19.9104659 2808.6318704 1.6311701
23.9813793 0.3323645 19.6091747 2806.6984593 1.5738168
23.9829513 0.3081503 19.6564044 2805.8340314 1.5420871
23.9876064 0.2676051 19.9590235 2804.1519279 1.4865854
23.9905065 0.3061000 19.6124682 2805.3039551 1.5550569
23.9957414 0.3938971 19.0518523 2805.4578485 1.5258131
23.9961452 0.3946499 19.4338958 2807.4327568 1.5475139
23.9984562 0.2930610 19.8736254 2801.8266125 1.6441315
24.0015166 0.3231832 19.3669256 2804.7651209 1.4601335
24.0034833 0.3674449 19.4634512 2807.0978344 1.5225449
24.0074806 0.3844636 19.0730840 2802.5515273 1.6293751
24.0113757 0.3558624 19.9610103 2799.0245401 1.5972879
24.0131197 0.3755072 19.0379714 2804.7318887 1.4877871
24.0135359 0.3161465 19.4655063 2802.1439698 1.4589843
24.0146842 0.3152401 19.7481586 2806.5941936 1.6556680
24.0199011 0.2818250 19.8206913 2804.3072245 1.5816216
24.0203180 0.3574284 19.4772924 2800.7287187 1.5798644
24.0218583 0.3110073 19.8066056 2801.1005900 1.6455316
24.0222249 0.2792171 19.9052367 2803.0927063 1.6403677
24.0237020 0.3796133 18.9699121 2803.8175328 1.4786992
24.0246886 0.3351967 19.3788010 2802.2879718 1.6020570
24.0251386 0.3160669 19.4161147 2802.7784423 1.4734722
24.0253776 0.3565180 19.2121699 2804.9916966 1.6399629
24.0281380 0.2820392 19.9197426 2805.6353496 1.5703037
24.0290702 0.3976739 18.9014876 2803.8183079 1.4933483
24.0344890 0.3845551 19.1124820 2805.7525699 1.4730460
24.0404667 0.2934538 19.9747339 2806.8611525 1.5291866
24.0424366 0.3779494 19.2166246 2801.6728835 1.6344033
24.0428838 0.3391702 19.8918646 2799.5727367 1.5866350
24.0480699 0.3913427 19.7464253 2808.5635196 1.5697074
24.0500177 0.3532628 19.9910628 2798.9912535 1.6096984
24.0507955 0.3712340 19.1513606 2805.2257359 1.6506609
24.0567153 0.2774623 19.8498231 2804.7635548 1.4926678
24.0619791 0.3639513 19.7246052 2808.0594757 1.6183380
24.0660949 0.3015120 19.9990926 2807.2317167 1.6484734
24.0695735 0.2736069 19.9924737 2801.7003419 1.4656529
24.0697854 0.3343690 19.4281113 2805.8208801 1.5650403
24.0703752 0.3209695 19.5494642 2801.8024705 1.5960478
24.0718037 0.2977616 19.9394018 2806.7705645 1.6366757
24.0729114 0.3141427 19.4450020 2803.4094800 1.5580283
24.0806804 0.3618569 19.2821495 2801.4773247 1.5591638
24.0855075 0.3491656 19.1400433 2803.8234240 1.5062448
24.0875104 0.3898844 19.0014339 2803.0073596 1.6306450
24.0884351 0.3813615 19.8025055 2799.0350139 1.5770882
24.0887137 0.3286954 19.4117518 2802.4511117 1.6157785
24.0900753 0.3391641 19.2241987 2803.0236006 1.5062242
24.0906145 0.3312000 19.5027752 2801.0801742 1.4780770
24.0939682 0.3767963 19.0960918 2801.8912405 1.4874819
24.0992765 0.2841645 19.7668761 2803.6998136 1.5718815
24.1009677 0.3085060 19.9281938 2800.4889313 1.6143609
24.1013859 0.3714373 19.7204941 2799.5382980 1.6143051
24.1032694 0.3965561 19.4037539 2799.9450800 1.4760268
24.1039554 0.3817472 19.4063945 2800.3876874 1.5617867
24.1046390 0.3674025 19.0858729 2804.3820424 1.6069194
24.1127262 0.3976407 18.9318184 2804.2908900 1.5749998
24.1127566 0.3053174 19.9521593 2800.0577354 1.4790819
24.1138609 0.2922674 19.6308096 2803.8108956 1.5053438
24.1165268 0.3858274 19.8757414 2808.9516001 1.6439699
24.1192551 0.3396220 19.4858408 2800.8711005 1.4903248
24.1225399 0.3934879 19.2132230 2806.5178687 1.5355299
24.1257656 0.2734656 19.9147066 2802.9126569 1.5437389
24.1318377 0.3672404 19.7106117 2808.1542538 1.4973317
24.1321135 0.2946411 19.8004929 2801.7700764 1.5837433
24.1321826 0.3670558 19.8903782 2798.9403687 1.5758317
24.1359849 0.3849865 19.9623656 2798.2515556 1.4781075
24.1367175 0.3902995 19.5967182 2799.3669235 1.4954550
24.1371623 0.3935569 18.9207629 2804.4127736 1.4885877
24.1378742 0.3923114 19.3511791 2800.4913850 1.5886250
24.1387726 0.3592942 19.4663597 2806.8889679 1.6516630
24.1409274 0.3852214 18.9629545 2804.0028486 1.5600221
24.1423991 0.3728815 19.4399156 2800.5330168 1.6097831
24.1426280 0.2827387 19.8424002 2802.9956757 1.6316125
24.1448000 0.3743310 19.8572834 2799.0020234 1.6059206
24.1464761 0.3901557 18.9075491 2803.5233431 1.4818573
24.1469033 0.3782162 19.7755314 2798.8762687 1.4729693
24.1473214 0.3519000 19.1505073 2803.6061677 1.5863770
24.1510990 0.3057518 19.7047309 2805.9596523 1.6262940
24.1512071 0.3469461 19.2499872 2805.1317270 1.5856993
24.1549897 0.3658150 19.5631176 2807.5459444 1.5661868
24.1581982 0.3847414 19.0071467 2803.0107662 1.6178100
24.1583167 0.3145958 19.4713532 2803.0870499 1.6098548
24.1584143 0.3038280 19.7920398 2801.0475003 1.5435127
24.1601109 0.3163563 19.5543899 2805.6150692 1.6216775
24.1641369 0.2898536 19.8285543 2801.6331965 1.5249698
24.1686361 0.3596564 19.6876398 2799.6646702 1.5502267
24.1694446 0.3793197 19.2024850 2801.5444702 1.6173959
24.1698143 0.3216234 19.8679068 2807.5932206 1.5889467
24.1703841 0.3784998 19.8474170 2798.7390749 1.5144905
24.1705789 0.3371103 19.2359014 2802.7263326 1.4873961
24.1749278 0.3415583 19.3609201 2802.0161732 1.6294664
24.1798409 0.3995330 18.8854822 2804.1087171 1.5097869
24.1834737 0.3819507 19.3068051 2806.7801196 1.5554918
24.1852027 0.3359475 19.6392188 2807.1332454 1.5425167
24.1862490 0.3904603 19.6306054 2799.4811260 1.5992452
24.1864910 0.3426322 19.1883210 2804.0649888 1.5380454
24.1870945 0.2845907 19.9263647 2805.8365847 1.6518643
24.1889280 0.3902745 19.5396282 2799.6553019 1.5435265
24.1894751 0.3708437 19.1483374 2805.6173843 1.5348948
24.1895525 0.3751907 19.5658520 2799.6130757 1.4782988
24.1905914 0.3134394 19.9502826 2800.1068852 1.6015121
24.1932520 0.3758716 19.8721986 2808.8688289 1.5036431
24.1954715 0.3671424 19.3609080 2801.0147765 1.6181973
24.1970872 0.3234487 19.4838874 2802.0007303 1.5993357
24.1998355 0.3391896 19.2577939 2803.9817045 1.6452975
24.2008158 0.3335333 19.8059402 2807.7927523 1.5070228
24.2022569 0.3487083 19.6066415 2800.3402745 1.5959656
24.2081066 0.3342611 19.2342021 2803.3201429 1.5103342
24.2102883 0.3630736 19.2402929 2805.9959903 1.5222121
24.2130274 0.3229814 19.3756945 2803.3054082 1.6058713
24.2138646 0.3662928 19.1546201 2805.6519851 1.4651416
24.2149991 0.3013011 19.8480469 2800.8571624 1.5433009
24.2151778 0.3530998 19.2280207 2805.3109737 1.6086646
24.2158380 0.3113455 19.4222230 2803.5683474 1.5098060
24.2168747 0.3595425 19.1104480 2802.7204732 1.5402346
24.2171367 0.3858482 19.4479990 2799.8720281 1.4817411
24.2174758 0.3911785 19.2497179 2806.6408982 1.6362390
24.2186192 0.3239930 19.3325983 2804.4358899 1.5191141
24.2193754 0.2819064 19.7322842 2803.4028835 1.4871879
24.2194704 0.3452665 19.9820860 2799.1632954 1.6336184
24.2234454 0.3922562 19.0139444 2802.4654239 1.6243780
24.2270263 0.3311117 19.7896784 2799.8062811 1.4987709
24.2275801 0.3745667 19.5474984 2807.7190145 1.5105308
24.2278014 0.3469478 19.5711801 2807.1365826 1.5981048
24.2286092 0.3836384 19.4549467 2800.1490599 1.5849235
24.2308073 0.3776966 19.7396036 2808.4336045 1.6364112
24.2323975 0.3463619 19.2312291 2801.9319056 1.4678775
24.2347830 0.3994518 19.6534273 2799.2274960 1.5778177
24.2348432 0.3215091 19.4943521 2805.7130290 1.5712380
24.2356454 0.3171758 19.5147747 2801.5948557 1.4841112
24.2381956 0.3543821 19.1663976 2804.4920311 1.6522599
24.2383166 0.3879510 19.0846720 2801.6302586 1.5238350
24.2393709 0.3832564 18.9888874 2803.1553142 1.6066675
24.2407618 0.3856089 19.9363121 2809.2189910 1.4609142
24.2443558 0.3416118 19.2599688 2805.1794278 1.5323910
24.2455658 0.3984914 19.4889334 2799.6563919 1.5254222
24.2494826 0.3883987 19.8923816 2798.4933469 1.5326800
24.2509657 0.3389038 19.2377672 2804.5323852 1.5670647
24.2515772 0.3663374 19.0825670 2805.1423139 1.4639743
24.2559064 0.3875950 19.3809782 2800.1327848 1.5016939
24.2563110 0.3991231 19.0848369 2801.5292386 1.5743866
24.2570896 0.3199217 19.5656237 2806.0137994 1.6228349
24.2582278 0.3195557 19.4424343 2805.0294623 1.6032005
24.2591502 0.3026390 19.5848849 2804.6709569 1.6207010
24.2611152 0.3530692 19.3454393 2806.2192297 1.5897765
24.2619978 0.3497318 19.1323864 2803.6823206 1.5528864
24.2646176 0.3479352 19.8305185 2799.5916641 1.6341387
24.2658064 0.3591707 19.8944422 2799.0435185 1.5946686
24.2671566 0.3612136 19.1764457 2802.4230791 1.6424855
24.2679132 0.3616035 19.9165887 2798.8187135 1.5510019
24.2702779 0.3746519 18.9764257 2802.9876824 1.4851187
24.2723401 0.3078215 19.5172601 2803.2080172 1.6142601
24.2771968 0.3864947 19.1314034 2801.6044491 1.5962497
24.2778052 0.3818502 19.1793947 2806.1925692 1.5518675
24.2799710 0.3936772 19.4279670 2807.5880658 1.4804370
24.2846708 0.3919123 19.1815817 2806.4924541 1.4828206
24.2862617 0.3676678 19.5131374 2807.4178428 1.6252433
24.2882671 0.3810138 18.9217937 2803.4228256 1.4689036
24.2883850 0.2951860 19.9245158 2806.9153787 1.5009875
24.2905728 0.3422730 19.2194090 2804.7341422 1.5615425
24.2962155 0.2953317 19.6202341 2802.3519166 1.4738559
24.2965396 0.3784425 19.8022910 2799.1601200 1.6545188
24.3014514 0.2703639 19.9623578 2803.6794062 1.6375647
24.3037209 0.3667931 19.2916709 2806.4747705 1.5147274
24.3043507 0.3337180 19.6928666 2807.4147084 1.4875468
24.3062335 0.3971072 19.7167401 2798.9368436 1.5451132
24.3077900 0.3714389 19.1934948 2806.0108866 1.5545121
24.3078377 0.3707856 19.3575546 2800.7729646 1.5898220
24.3114527 0.3234003 19.7021219 2807.0751860 1.5328411
24.3117017 0.3981867 19.5082381 2807.9150686 1.6467568
24.3143336 0.3444046 19.2127309 2804.8017342 1.5780201
24.3147793 0.3830325 19.3197773 2807.0108516 1.4622863
24.3149586 0.3735457 19.1146512 2805.7143135 1.4690428
24.3209441 0.2993417 19.9131523 2800.3272838 1.4729716
24.3229102 0.2952387 19.6305953 2802.8849410 1.5626496
24.3253298 0.2736736 19.9287322 2802.1522222 1.5100729
24.3278007 0.3742163 19.5750979 2807.8412657 1.5833821
24.3292104 0.3300154 19.6280315 2807.0150348 1.5027642
24.3303170 0.3950769 19.2244009 2800.8441082 1.5793579
24.3323167 0.3690982 19.9359481 2798.7172912 1.5945782
24.3362012 0.2692110 19.9484537 2803.3342637 1.5828670
24.3362352 0.3983962 19.7159077 2808.6772115 1.6096482
24.3364135 0.3820958 19.4981610 2807.7126942 1.5101314
24.3376445 0.3541115 19.1370635 2805.1316875 1.4602504
24.3388087 0.3606079 19.3105810 2801.2502796 1.5877613
24.3391050 0.2917075 19.8206540 2806.0887331 1.5541261
24.3404891 0.3220950 19.9886469 2799.2540660 1.4863106
24.3411356 0.3659899 19.3365465 2806.5779471 1.6380231
24.3449186 0.3511103 19.0863627 2803.2093590 1.4802339
24.3459989 0.3568597 19.4799910 2800.2358220 1.4857807
24.3463510 0.3505027 19.3284753 2801.1239898 1.4872102
24.3505507 0.3334897 19.3031964 2803.0742290 1.6461998
24.3517137 0.3707427 19.2668241 2806.4781559 1.5197298
24.3525223 0.3546077 19.3448255 2806.3637113 1.5725040
24.3528118 0.3081567 19.5131282 2804.9988880 1.5574071
24.3554249 0.2717398 19.9477576 2804.2764013 1.6550048
24.3573920 0.2751468 19.9342268 2805.6616489 1.4989059
24.3574574 0.3062886 19.4724080 2804.5526287 1.5012001
24.3578497 0.3712919 18.9903199 2804.4785286 1.4845930
24.3581789 0.3639024 19.9657449 2798.6184593 1.5635795
24.3582310 0.2923229 19.6336750 2804.3757299 1.5501241
24.3582431 0.3106977 19.7399738 2800.7487504 1.5227682
24.3605411 0.3880703 19.2300235 2800.7433942 1.5186183
24.3605974 0.2804177 19.9591030 2806.1668256 1.5424524
24.3610515 0.3446871 19.2762101 2801.7140172 1.5029634
24.3631393 0.3129972 19.5266958 2805.4952244 1.5787618
24.3645581 0.2967969 19.7627290 2801.8557487 1.6286895
24.3652692 0.3715994 19.6119356 2807.9672320 1.5549882
24.3657295 0.3960912 18.8594437 2804.2616976 1.4575948
24.3670643 0.3681969 19.5126613 2807.5101372 1.5666773
24.3686329 0.3619854 19.1740531 2805.6543214 1.5294971
24.3697653 0.3516436 19.3413549 2801.5827431 1.6479317
24.3704156 0.3214498 19.4599740 2805.6033221 1.5660917
24.3734258 0.3419079 19.2129704 2802.8184514 1.5718976
24.3745424 0.3715363 18.9892921 2803.7747215 1.5529824
24.3751350 0.3445210 19.1962074 2803.3901116 1.6332850
24.3766186 0.3143863 19.9585307 2807.8597598 1.5477825
24.3774177 0.3446940 19.7325085 2799.6419845 1.5213864
24.3781245 0.2668127 19.9915760 2802.7733512 1.5563953
24.3793396 0.3072377 19.5668065 2805.6327689 1.4986354
24.3835164 0.3277602 19.8181106 2799.9218699 1.5683888
24.3865356 0.2886451 19.9882245 2806.8794835 1.5424361
24.3865639 0.2927262 19.7178717 2801.6581978 1.4678528
24.3870281 0.3864728 19.1897302 2806.4659322 1.5230759
24.3889223 0.3558145 19.6740499 2799.6471701 1.5403123
24.3991736 0.2829419 19.7759387 2803.0938938 1.5987333
24.4012511 0.3282079 19.4605660 2801.4377532 1.5390639
24.4015291 0.3392486 19.4267900 2806.3401378 1.5454109
24.4018479 0.3988397 19.8656084 2809.1987768 1.6555510
24.4018609 0.3512545 19.4879455 2806.9976460 1.5883676
24.4022216 0.3785219 19.7247331 2808.5138801 1.5048509
24.4049864 0.3937559 19.7333616 2799.0269372 1.6116559
24.4081805 0.3860366 19.3466734 2800.2492789 1.5191809
24.4092168 0.3558655 19.0968155 2804.3383076 1.5773261
24.4094068 0.3644305 19.8076667 2808.5801748 1.5098324
24.4160469 0.2725695 19.9275458 2804.7179623 1.6210211
24.4170148 0.3022820 19.8993667 2807.1899470 1.5214054
24.4177005 0.3700785 19.6028740 2807.9484267 1.5202908
24.4181315 0.3233393 19.4794463 2805.9635499 1.5360052
24.4182281 0.3878799 18.9636516 2804.9857988 1.5380624
24.4217175 0.3379158 19.6244597 2807.2561943 1.5599063
24.4220079 0.3655487 19.9046071 2798.6521470 1.5247702
24.4264858 0.3874388 19.4203890 2799.8372100 1.4839993
24.4392289 0.3805238 18.9804352 2803.5505096 1.6539004
24.4402768 0.3880911 19.2694710 2806.9514380 1.4690074
24.4413878 0.3939382 19.2113942 2806.6906564 1.6014162
24.4452306 0.3639287 19.1353467 2805.6681355 1.4572828
24.4453739 0.3429674 19.3652612 2806.0315300 1.6261253
24.4466800 0.3339297 19.3402242 2805.7008081 1.4932820
24.4475664 0.2932241 19.7808080 2805.8059654 1.6417361
24.4493239 0.2760129 19.9214657 2805.3475251 1.6078046
24.4511991 0.3650102 19.5348331 2799.8918380 1.5247753
24.4566750 0.3886033 19.1827574 2800.9083646 1.5255013
24.4588494 0.3785563 19.9330757 2809.2203725 1.5266399
24.4607550 0.3949022 19.4515546 2799.8993549 1.5995911
24.4608400 0.3557389 19.6023864 2807.6909108 1.5064923
24.4630970 0.3703891 19.7799901 2799.1124740 1.5906797
24.4645845 0.2721119 19.9983937 2805.9159390 1.5058287
24.4663308 0.3598056 19.3941411 2800.9698794 1.6506992
24.4687730 0.3502715 19.2368699 2801.9626272 1.5811608
24.4699132 0.3861031 19.0407682 2802.1424042 1.6227166
24.4721742 0.2999182 19.6152077 2802.2058977 1.5536344
24.4725426 0.3569745 19.2030578 2805.5987951 1.6056685
24.4784980 0.3526137 19.6364373 2799.7185302 1.5090130
24.4832296 0.3139822 19.4026826 2803.8441377 1.5925612
24.4841345 0.3176397 19.5745431 2801.4658405 1.5963917
24.4844125 0.3654906 19.4544595 2807.3416232 1.4677970
24.4869180 0.3094052 19.5291919 2805.6774583 1.4742135
24.4931801 0.3649786 19.3354113 2806.7903777 1.4967751
24.4932531 0.3998448 19.2865802 2807.2196181 1.4963981
24.4945235 0.3349250 19.9566905 2798.9196827 1.4755617
24.4962870 0.3444502 19.9322791 2808.6601442 1.5197264
24.4976257 0.2989667 19.6029678 2802.5213907 1.5752902
24.5004396 0.2728912 19.8644133 2803.1518154 1.5574268
24.5056220 0.3370288 19.3670417 2801.3158580 1.4924133
24.5059297 0.3116328 19.4462158 2804.2423494 1.6288765
24.5095773 0.2935962 19.6755851 2805.5771883 1.4839636
24.5109560 0.3352710 19.5787600 2800.6261189 1.5806800
24.5140532 0.3469351 19.3855124 2806.3862632 1.6142953
24.5145114 0.2860875 19.7066214 2803.2363971 1.5876557
24.5162550 0.3716698 19.7453480 2798.9590879 1.5038802
24.5172017 0.2752294 19.7697094 2803.3662941 1.4751096
24.5175458 0.3856797 18.9198680 2803.5824563 1.5955704
24.5186555 0.3289427 19.3105455 2802.5784767 1.5709465
24.5213376 0.2732828 19.9795446 2802.2507306 1.6252380
24.5241014 0.3351357 19.3308302 2802.2855313 1.6375413
24.5257941 0.3819554 19.0800875 2801.5997332 1.5355471
24.5295123 0.3564620 19.1782166 2801.5929729 1.4756215
24.5295677 0.3596671 19.4640427 2800.2395723 1.5246052
24.5325929 0.3464488 19.1574274 2803.0310516 1.5942041
24.5361334 0.3132722 19.4350625 2803.3962448 1.6409164
24.5404727 0.3934565 19.1069994 2801.4552443 1.6265432
24.5413809 0.3623545 19.0955292 2805.0390290 1.5952518
24.5415035 0.3236835 19.5349925 2806.4560825 1.5026334
24.5442918 0.3517219 19.2406200 2801.5136723 1.5117042
24.5477554 0.3890096 19.9441818 2809.4117505 1.6346877
24.5498133 0.3449446 19.7555070 2799.3624826 1.4850853
24.5506081 0.3742398 19.4914921 2799.8865870 1.5477919
24.5530817 0.3051421 19.4553200 2804.6280121 1.4862655
24.5535086 0.3915537 19.5584869 2808.1766074 1.5337751
24.5544818 0.3359732 19.8389990 2808.1378156 1.5556934
24.5556458 0.3596406 19.0495067 2803.5521183 1.5927148
24.5559774 0.3454849 19.2041163 2805.3020402 1.5297168
24.5609872 0.3541404 19.3703450 2806.7132090 1.4978778
24.5651175 0.3987535 19.9184148 2809.4410316 1.5166374
24.5663547 0.3865248 19.9084953 2798.1570737 1.4644230
24.5690648 0.3902168 19.5376337 2799.2624435 1.4652953
24.5705271 0.3911098 19.1457148 2806.4849138 1.5021676
24.5721627 0.3307850 19.3304115 2802.0165150 1.5394203
24.5745217 0.3213729 19.3386652 2802.3663926 1.4922877
24.5749010 0.3019187 19.5498125 2804.7052310 1.6173215
24.5781299 0.3564544 19.2343834 2801.3374555 1.5089372
24.5784028 0.2888177 19.8475039 2806.4259251 1.4671490
24.5800118 0.3923220 18.9010321 2804.3245642 1.6158756
24.5803164 0.3389833 19.1334523 2803.4422424 1.4864730
24.5807761 0.3269286 19.9944216 2799.4415513 1.6482894
24.5836275 0.3937679 18.9174197 2805.1749987 1.4669393
24.5866248 0.3859309 19.5018478 2799.4747366 1.4827002
24.5872408 0.3478333 19.2148811 2802.4847982 1.6500241
24.5881932 0.3283795 19.2876795 2802.1206255 1.4643015
24.5883794 0.3219100 19.2546689 2803.8292510 1.4652315
24.5902532 0.3624494 19.5595989 2799.7500040 1.5158549
24.5902889 0.3651741 19.4867568 2807.4267438 1.6278701
24.5914743 0.3492586 19.1245997 2802.8986845 1.5678560
24.5920032 0.2767551 19.7536592 2803.1081132 1.4835903
24.5925123 0.3500383 19.4973475 2807.1775020 1.5264234
24.5966947 0.3385503 19.4277948 2800.8199090 1.4792441
24.5983249 0.3911493 19.9114518 2798.5085737 1.6472992
24.6018976 0.3633236 19.7203771 2799.5066831 1.6460774
24.6021005 0.3740464 19.3647982 2807.1860019 1.5012710
24.6024696 0.3499850 19.1557057 2802.4762637 1.5735382
24.6070632 0.3855765 19.1423386 2806.3706536 1.5130228
24.6077235 0.3244415 19.9468359 2799.5938386 1.6232120
24.6078708 0.3241760 19.7897357 2807.5984151 1.5925110
24.6098390 0.2866857 19.8434142 2806.1762817 1.5220377
24.6099687 0.3259943 19.2631557 2804.4502936 1.5175078
24.6106138 0.2852768 19.7415323 2802.1166984 1.5080964
