# Wavelength(A) Flux_density(10^{-16} erg/s^{-1}/cm^{-2}/A^{-1})
1443.5674 2.63742409e+00
1443.8995 1.63237743e+00
1444.2317 2.08600559e+00
1444.5647 2.70454082e+00
1444.8970 2.82200413e+00
1445.2302 2.19812374e+00
1445.5627 1.62333241e+00
1445.8960 2.39944038e+00
1446.2287 2.66592827e+00
1446.5614 1.61018105e+00
1446.8949 2.40509472e+00
1447.2278 3.29761925e+00
1447.5615 2.46865044e+00
1447.8945 1.46086702e+00
1448.2284 1.73912754e+00
1448.5616 2.39189320e+00
1448.8948 2.58430786e+00
1449.2289 3.18579922e+00
1449.5623 3.47987022e+00
1449.8966 2.39940834e+00
1450.2301 2.73570843e+00
1450.5646 2.85472603e+00
1450.8983 2.22930927e+00
1451.2328 2.02400055e+00
1451.5667 2.65776825e+00
1451.9006 2.57278843e+00
1452.2354 2.60608444e+00
1452.5695 2.99080524e+00
1452.9045 2.80073605e+00
1453.2387 2.35732803e+00
1453.5738 2.25555725e+00
1453.9082 1.80027885e+00
1454.2427 2.55224495e+00
1454.5780 3.09192505e+00
1454.9127 3.21569252e+00
1455.2482 2.89148788e+00
1455.5829 2.70949326e+00
1455.9186 2.78880291e+00
1456.2535 2.63418388e+00
1456.5885 2.44595375e+00
1456.9244 2.45066338e+00
1457.2596 1.89523888e+00
1457.5956 2.41601181e+00
1457.9309 3.09527702e+00
1458.2671 2.49996815e+00
1458.6026 2.27576790e+00
1458.9382 2.91609612e+00
1459.2746 3.17661800e+00
1459.6103 2.92493267e+00
1459.9469 2.79419193e+00
1460.2827 1.91858406e+00
1460.6195 2.99097805e+00
1460.9555 3.07301121e+00
1461.2916 2.47757339e+00
1461.6285 2.23882847e+00
1461.9648 2.35989876e+00
1462.3019 2.61309090e+00
1462.6383 2.69315395e+00
1462.9756 2.43311062e+00
1463.3121 2.89847145e+00
1463.6488 2.34927807e+00
1463.9863 2.67857151e+00
1464.3231 2.40972385e+00
1464.6608 2.30435791e+00
1464.9977 1.78965416e+00
1465.3355 1.75763168e+00
1465.6726 2.38838787e+00
1466.0098 2.35068951e+00
1466.3479 2.36270943e+00
1466.6852 3.12159557e+00
1467.0234 2.54684563e+00
1467.3609 3.25223351e+00
1467.6993 2.47087288e+00
1468.0369 2.81841927e+00
1468.3746 2.55698490e+00
1468.7132 2.05001678e+00
1469.0511 2.70720844e+00
1469.3899 2.95271854e+00
1469.7279 2.45603981e+00
1470.0668 2.80536423e+00
1470.4050 2.31910725e+00
1470.7433 2.80249290e+00
1471.0824 2.11585617e+00
1471.4208 1.43301754e+00
1471.7601 2.20716057e+00
1472.0987 2.81218815e+00
1472.4382 2.28753948e+00
1472.7769 2.31583500e+00
1473.1157 2.63807755e+00
1473.4554 2.13691521e+00
1473.7944 2.63727932e+00
1474.1342 2.20192909e+00
1474.4734 2.51576252e+00
1474.8134 2.44644966e+00
1475.1526 2.15832825e+00
1475.4920 2.37938976e+00
1475.8322 2.57425022e+00
1476.1718 2.30061893e+00
1476.5122 2.51237831e+00
1476.8518 2.90151882e+00
1477.1924 2.63287125e+00
1477.5322 2.19605827e+00
1477.8729 2.25530834e+00
1478.2129 2.36419277e+00
1478.5530 2.53080177e+00
1478.8939 2.52888508e+00
1479.2341 2.32760925e+00
1479.5753 2.71209602e+00
1479.9156 1.90933018e+00
1480.2569 2.72595882e+00
1480.5974 2.52814903e+00
1480.9380 2.58731956e+00
1481.2795 2.59664192e+00
1481.6203 2.34971352e+00
1481.9620 2.27294865e+00
1482.3029 2.50906773e+00
1482.6447 2.79070034e+00
1482.9858 2.90889740e+00
1483.3269 2.52642612e+00
1483.6690 2.44961967e+00
1484.0103 2.56195602e+00
1484.3525 2.77100124e+00
1484.6940 2.38617210e+00
1485.0364 2.85400734e+00
1485.3780 2.70815430e+00
1485.7197 2.00234222e+00
1486.0623 2.59320068e+00
1486.4042 2.63697491e+00
1486.7469 2.58089809e+00
1487.0890 2.37734585e+00
1487.4319 2.51762619e+00
1487.7741 2.93980103e+00
1488.1163 2.62774906e+00
1488.4595 2.36835670e+00
1488.8019 2.50468082e+00
1489.1452 2.60430603e+00
1489.4878 2.54808254e+00
1489.8313 2.37540817e+00
1490.1740 2.32054653e+00
1490.5168 2.53514271e+00
1490.8605 2.44871006e+00
1491.2035 2.60086746e+00
1491.5473 2.76060886e+00
1491.8905 2.81264687e+00
1492.2345 2.36452560e+00
1492.5778 1.99294376e+00
1492.9212 2.68022404e+00
1493.2654 2.97427559e+00
1493.6089 2.29390526e+00
1493.9534 1.85603523e+00
1494.2970 2.64740543e+00
1494.6416 2.96002350e+00
1494.9855 2.87755852e+00
1495.3294 3.00400734e+00
1495.6742 2.77342930e+00
1496.0183 2.52159004e+00
1496.3633 3.02734413e+00
1496.7075 2.43353405e+00
1497.0526 2.68907852e+00
1497.3970 2.86193752e+00
1497.7415 2.31401253e+00
1498.0869 2.27550812e+00
1498.4315 2.69368954e+00
